rd,tz=0,v=1.5
time,radon_B,rd_particle_B,radon_pCi,rd_particle_pCi
1689546000,6.409e+00,1.000e+00,1.732e-01,2.705e-02
1689546600,8.609e+00,1.000e+00,2.327e-01,2.705e-02
1689547200,8.675e+00,5.001e+00,2.345e-01,1.352e-01
1689547800,2.075e+00,6.001e+00,5.607e-02,1.622e-01
1689548400,1.765e+01,1.000e+00,4.770e-01,2.705e-02
1689549000,2.075e+00,2.000e+00,5.607e-02,2.705e-02
1689549600,8.609e+00,8.501e+00,2.327e-01,2.298e-01
1689550200,4.275e+00,1.000e+00,1.155e-01,2.705e-02
1689550800,1.076e+01,3.500e+00,2.907e-01,9.461e-02
1689551400,8.594e+00,4.493e+00,2.323e-01,1.214e-01
1689552000,4.827e+00,6.501e+00,1.305e-01,1.757e-01
1689552600,1.545e+01,1.000e+00,4.177e-01,2.705e-02
1689553200,6.409e+00,5.501e+00,1.732e-01,1.487e-01
1689553800,2.009e+00,6.001e+00,5.429e-02,1.622e-01
1689554400,6.343e+00,3.500e+00,1.714e-01,9.461e-02
1689555000,1.082e+01,1.000e+00,2.925e-01,2.705e-02
1689555600,2.015e+01,3.501e+00,5.447e-01,9.461e-02
1689556200,1.524e+01,1.000e+00,4.120e-01,2.705e-02
1689556800,8.609e+00,3.000e+00,2.327e-01,8.109e-02
1689557400,1.075e+01,3.000e+00,2.904e-01,8.109e-02
1689558000,1.531e+01,2.500e+00,4.139e-01,6.758e-02
1689558600,6.475e+00,9.501e+00,1.750e-01,2.568e-01
1689559200,1.539e+01,1.000e+00,4.160e-01,2.705e-02
1689559800,8.609e+00,1.250e+01,2.327e-01,3.379e-01
1689560400,2.005e+01,1.000e+00,5.418e-01,2.705e-02
1689561000,8.675e+00,8.501e+00,2.345e-01,2.298e-01
1689561600,2.075e+00,2.500e+00,5.607e-02,6.758e-02
1689562200,4.275e+00,7.001e+00,1.155e-01,1.892e-01
1689562800,6.475e+00,1.000e+00,1.750e-01,2.705e-02
1689563400,1.536e+01,3.501e+00,4.152e-01,9.461e-02
1689564000,1.986e+01,3.000e+00,5.366e-01,8.109e-02
1689564600,1.087e+01,6.001e+00,2.938e-01,1.622e-01
1689565200,2.233e+01,1.000e+00,6.036e-01,2.705e-02
1689565800,1.738e+01,4.501e+00,4.698e-01,1.216e-01
1689566400,1.516e+01,2.000e+00,4.098e-01,2.705e-02
1689567000,1.514e+01,2.496e+00,4.091e-01,6.747e-02
1689567600,6.475e+00,1.150e+01,1.750e-01,3.109e-01
1689568200,2.462e+01,2.500e+00,6.654e-01,6.758e-02
1689568800,2.009e+00,1.000e+00,5.428e-02,2.705e-02
1689569400,1.302e+01,6.001e+00,3.520e-01,1.622e-01
1689570000,1.074e+01,1.000e+00,2.902e-01,2.705e-02
1689570600,6.343e+00,5.501e+00,1.714e-01,1.487e-01
1689571200,1.989e+01,5.501e+00,5.377e-01,1.487e-01
1689571800,1.987e+01,1.100e+01,5.371e-01,2.973e-01
1689572400,6.277e+00,1.000e+00,1.696e-01,2.705e-02
1689573000,2.725e+01,5.001e+00,7.364e-01,1.352e-01
1689573600,1.297e+01,6.501e+00,3.506e-01,1.757e-01
1689574200,4.209e+00,4.501e+00,1.137e-01,1.216e-01
1689574800,1.080e+01,1.000e+00,2.920e-01,2.705e-02
1689575400,2.009e+00,9.001e+00,5.428e-02,2.433e-01
1689576000,2.977e+01,2.500e+00,8.046e-01,6.758e-02
1689576600,1.299e+01,7.001e+00,3.510e-01,1.892e-01
1689577200,8.543e+00,6.001e+00,2.309e-01,1.622e-01
1689577800,8.675e+00,1.000e+00,2.345e-01,2.705e-02
1689578400,1.529e+01,4.501e+00,4.132e-01,1.216e-01
1689579000,4.275e+00,1.050e+01,1.155e-01,2.838e-01
1689579600,1.311e+01,1.000e+00,3.543e-01,2.705e-02
1689580200,6.211e+00,9.001e+00,1.679e-01,2.433e-01
1689580800,1.000e+00,1.050e+01,2.705e-02,2.838e-01
1689581400,6.475e+00,1.000e+00,1.750e-01,2.705e-02
1689582000,1.536e+01,1.100e+01,4.152e-01,2.973e-01
1689582600,1.509e+01,8.986e+00,4.079e-01,2.429e-01
1689583200,1.290e+01,1.000e+00,3.487e-01,2.705e-02
1689583800,1.747e+01,1.000e+00,4.721e-01,2.705e-02
1689584400,1.080e+01,9.501e+00,2.920e-01,2.568e-01
1689585000,1.528e+01,4.001e+00,4.131e-01,1.081e-01
1689585600,8.609e+00,1.000e+01,2.327e-01,2.703e-01
1689586200,1.074e+01,5.001e+00,2.903e-01,1.352e-01
1689586800,6.343e+00,1.000e+00,1.714e-01,2.705e-02
1689587400,4.319e+01,1.300e+01,1.167e+00,3.514e-01
1689588000,2.682e+01,9.001e+00,7.248e-01,2.433e-01
1689588600,1.973e+01,9.001e+00,5.333e-01,2.433e-01
1689589200,1.288e+01,2.500e+00,3.480e-01,6.758e-02
1689589800,6.409e+00,1.400e+01,1.732e-01,3.784e-01
1689590400,8.411e+00,1.000e+00,2.273e-01,2.705e-02
1689591000,2.230e+01,1.850e+01,6.026e-01,5.001e-01
1689591600,8.477e+00,7.001e+00,2.291e-01,1.892e-01
1689592200,1.978e+01,1.000e+00,5.346e-01,2.705e-02
1689592800,2.950e+01,1.800e+01,7.972e-01,4.866e-01
1689593400,1.959e+01,4.001e+00,5.296e-01,1.081e-01
1689594000,2.907e+01,9.501e+00,7.857e-01,2.568e-01
1689594600,1.170e+01,1.450e+01,3.161e-01,3.919e-01
1689595200,2.670e+01,1.000e+00,7.217e-01,2.705e-02
1689595800,1.732e+01,1.150e+01,4.682e-01,3.109e-01
1689596400,1.499e+01,4.501e+00,4.051e-01,1.216e-01
1689597000,2.199e+01,2.050e+01,5.942e-01,5.541e-01
1689597600,1.286e+01,1.050e+01,3.476e-01,2.838e-01
1689598200,1.077e+01,1.248e+01,2.909e-01,3.373e-01
1689598800,3.041e+01,1.150e+01,8.219e-01,3.109e-01
1689599400,1.961e+01,1.000e+00,5.300e-01,2.705e-02
1689600000,2.201e+01,1.950e+01,5.950e-01,5.271e-01
1689600600,1.292e+01,7.001e+00,3.492e-01,1.892e-01
1689601200,8.609e+00,2.250e+01,2.327e-01,6.082e-01
1689601800,1.297e+01,1.000e+00,3.505e-01,2.705e-02
1689602400,1.520e+01,2.000e+00,4.108e-01,2.705e-02
1689603000,1.079e+01,9.001e+00,2.916e-01,2.433e-01
1689603600,1.529e+01,1.000e+00,4.132e-01,2.705e-02
1689604200,1.073e+01,8.501e+00,2.899e-01,2.298e-01
1689604800,2.075e+00,6.001e+00,5.607e-02,1.622e-01
1689605400,1.303e+01,8.001e+00,3.522e-01,2.162e-01
1689606000,1.998e+01,4.501e+00,5.400e-01,1.216e-01
1689606600,1.977e+01,1.050e+01,5.343e-01,2.838e-01
1689607200,8.609e+00,2.000e+00,2.327e-01,2.705e-02
1689607800,8.675e+00,2.000e+01,2.345e-01,5.406e-01
1689608400,4.143e+00,1.000e+00,1.120e-01,2.705e-02
1689609000,4.209e+00,8.501e+00,1.137e-01,2.298e-01
1689609600,1.534e+01,5.501e+00,4.145e-01,1.487e-01
1689610200,1.996e+01,6.501e+00,5.393e-01,1.757e-01
1689610800,4.209e+00,1.050e+01,1.137e-01,2.838e-01
1689611400,1.297e+01,1.000e+00,3.507e-01,2.705e-02
1689612000,4.275e+00,3.000e+00,1.155e-01,8.109e-02
1689612600,4.209e+00,6.001e+00,1.137e-01,1.622e-01
1689613200,6.277e+00,8.001e+00,1.696e-01,2.162e-01
1689613800,6.332e+00,2.496e+00,1.711e-01,6.746e-02
1689614400,1.523e+01,5.001e+00,4.117e-01,1.352e-01
1689615000,6.409e+00,3.000e+00,1.732e-01,8.109e-02
1689615600,1.075e+01,5.501e+00,2.906e-01,1.487e-01
1689616200,8.675e+00,1.000e+00,2.345e-01,2.705e-02
1689616800,8.675e+00,2.500e+00,2.345e-01,6.758e-02
1689617400,1.299e+01,1.000e+01,3.512e-01,2.703e-01
1689618000,1.526e+01,1.000e+00,4.124e-01,2.705e-02
1689618600,1.000e+00,5.001e+00,2.705e-02,1.352e-01
1689619200,6.343e+00,2.000e+00,1.714e-01,2.705e-02
1689619800,1.082e+01,1.300e+01,2.924e-01,3.514e-01
1689620400,2.009e+00,1.000e+00,5.429e-02,2.705e-02
1689621000,1.309e+01,1.000e+01,3.537e-01,2.703e-01
1689621600,6.475e+00,6.001e+00,1.750e-01,1.622e-01
1689622200,1.530e+01,1.000e+00,4.135e-01,2.705e-02
1689622800,1.312e+01,1.100e+01,3.546e-01,2.973e-01
1689623400,2.075e+00,1.000e+00,5.607e-02,2.705e-02
1689624000,2.009e+00,1.000e+00,5.429e-02,2.705e-02
1689624600,2.075e+00,7.501e+00,5.607e-02,2.027e-01
1689625200,1.000e+00,1.000e+00,2.705e-02,2.705e-02
1689625800,8.543e+00,8.501e+00,2.309e-01,2.298e-01
1689626400,4.209e+00,2.000e+00,1.138e-01,2.705e-02
1689627000,1.090e+01,1.000e+00,2.945e-01,2.705e-02
1689627600,8.543e+00,1.250e+01,2.309e-01,3.379e-01
1689628200,1.546e+01,1.000e+00,4.178e-01,2.705e-02
1689628800,1.299e+01,1.000e+00,3.512e-01,2.705e-02
1689629400,6.464e+00,6.990e+00,1.747e-01,1.889e-01
1689630000,4.745e+00,2.500e+00,1.282e-01,6.758e-02
1689630600,1.000e+00,2.500e+00,2.705e-02,6.758e-02
1689631200,8.609e+00,7.501e+00,2.327e-01,2.027e-01
1689631800,7.270e+00,2.000e+00,1.965e-01,2.705e-02
1689632400,8.543e+00,4.501e+00,2.309e-01,1.216e-01
1689633000,1.301e+01,4.001e+00,3.518e-01,1.081e-01
1689633600,2.009e+00,1.000e+00,5.428e-02,2.705e-02
1689634200,4.275e+00,4.501e+00,1.155e-01,1.216e-01
1689634800,1.083e+01,1.000e+01,2.926e-01,2.703e-01
1689635400,1.315e+01,1.000e+00,3.554e-01,2.705e-02
1689636000,1.000e+00,2.500e+00,2.705e-02,6.758e-02
1689636600,6.409e+00,3.500e+00,1.732e-01,9.461e-02
1689637200,1.533e+01,2.000e+00,4.143e-01,2.705e-02
1689637800,4.143e+00,5.001e+00,1.120e-01,1.352e-01
1689638400,1.089e+01,1.000e+00,2.943e-01,2.705e-02
1689639000,2.014e+01,3.000e+00,5.444e-01,8.109e-02
1689639600,8.543e+00,2.500e+00,2.309e-01,6.758e-02
1689640200,1.088e+01,4.001e+00,2.940e-01,1.081e-01
1689640800,8.675e+00,1.000e+00,2.345e-01,2.705e-02
1689641400,4.209e+00,4.001e+00,1.137e-01,1.081e-01
1689642000,1.089e+01,7.001e+00,2.942e-01,1.892e-01
1689642600,4.275e+00,6.501e+00,1.155e-01,1.757e-01
1689643200,1.294e+01,1.000e+00,3.497e-01,2.705e-02
1689643800,1.088e+01,4.001e+00,2.941e-01,1.081e-01
1689644400,4.275e+00,3.000e+00,1.155e-01,8.109e-02
1689645000,1.087e+01,3.994e+00,2.937e-01,1.079e-01
1689645600,1.306e+01,3.000e+00,3.530e-01,8.109e-02
1689646200,8.675e+00,1.000e+00,2.345e-01,2.705e-02
1689646800,2.010e+01,1.500e+01,5.432e-01,4.055e-01
1689647400,1.978e+01,1.000e+00,5.347e-01,2.705e-02
1689648000,1.087e+01,2.000e+00,2.937e-01,2.705e-02
1689648600,8.675e+00,4.001e+00,2.345e-01,1.081e-01
1689649200,2.225e+01,5.501e+00,6.014e-01,1.487e-01
1689649800,1.000e+00,1.000e+00,2.705e-02,2.705e-02
1689650400,1.298e+01,8.001e+00,3.507e-01,2.162e-01
1689651000,7.131e+00,1.100e+01,1.927e-01,2.973e-01
1689651600,8.675e+00,1.000e+00,2.345e-01,2.705e-02
1689652200,3.246e+01,5.501e+00,8.774e-01,1.487e-01
1689652800,1.298e+01,4.501e+00,3.509e-01,1.216e-01
1689653400,2.207e+01,4.001e+00,5.964e-01,1.081e-01
1689654000,2.212e+01,4.501e+00,5.978e-01,1.216e-01
1689654600,2.206e+01,6.001e+00,5.962e-01,1.622e-01
1689655200,2.478e+01,4.001e+00,6.697e-01,1.081e-01
1689655800,1.736e+01,1.000e+00,4.692e-01,2.705e-02
1689656400,1.738e+01,6.501e+00,4.698e-01,1.757e-01
1689657000,1.078e+01,1.000e+00,2.914e-01,2.705e-02
1689657600,2.075e+00,1.100e+01,5.607e-02,2.973e-01
1689658200,8.675e+00,4.001e+00,2.345e-01,1.081e-01
1689658800,4.209e+00,1.000e+00,1.138e-01,2.705e-02
1689659400,1.523e+01,2.500e+00,4.117e-01,6.758e-02
1689660000,6.475e+00,6.501e+00,1.750e-01,1.757e-01
1689660600,1.308e+01,1.000e+00,3.536e-01,2.705e-02
1689661200,6.409e+00,1.200e+01,1.732e-01,3.244e-01
1689661800,4.209e+00,1.000e+00,1.137e-01,2.705e-02
1689662400,8.543e+00,7.001e+00,2.309e-01,1.892e-01
1689663000,1.088e+01,1.000e+00,2.941e-01,2.705e-02
1689663600,6.475e+00,5.501e+00,1.750e-01,1.487e-01
1689664200,8.609e+00,2.000e+00,2.327e-01,2.705e-02
1689664800,1.761e+01,2.000e+00,4.759e-01,2.705e-02
1689665400,4.143e+00,4.001e+00,1.120e-01,1.081e-01
1689666000,1.528e+01,1.050e+01,4.130e-01,2.838e-01
1689666600,1.741e+01,1.000e+00,4.706e-01,2.705e-02
1689667200,8.609e+00,5.501e+00,2.327e-01,1.487e-01
1689667800,1.304e+01,1.000e+00,3.523e-01,2.705e-02
1689668400,8.477e+00,1.100e+01,2.291e-01,2.973e-01
1689669000,1.524e+01,4.501e+00,4.119e-01,1.216e-01
1689669600,2.712e+01,3.501e+00,7.329e-01,9.461e-02
1689670200,1.305e+01,3.000e+00,3.526e-01,8.109e-02
1689670800,1.530e+01,1.000e+01,4.136e-01,2.703e-01
1689671400,3.210e+01,5.501e+00,8.676e-01,1.487e-01
1689672000,1.281e+01,1.000e+00,3.462e-01,2.705e-02
1689672600,1.512e+01,1.600e+01,4.086e-01,4.325e-01
1689673200,1.297e+01,5.001e+00,3.505e-01,1.352e-01
1689673800,1.291e+01,1.500e+01,3.490e-01,4.055e-01
1689674400,1.980e+01,1.000e+00,5.351e-01,2.705e-02
1689675000,8.543e+00,5.001e+00,2.309e-01,1.352e-01
1689675600,1.514e+01,1.000e+00,4.091e-01,2.705e-02
1689676200,1.079e+01,9.501e+00,2.917e-01,2.568e-01
1689676800,1.067e+01,1.650e+01,2.883e-01,4.460e-01
1689677400,2.451e+01,3.501e+00,6.623e-01,9.461e-02
1689678000,1.969e+01,4.001e+00,5.322e-01,1.081e-01
1689678600,6.277e+00,7.001e+00,1.697e-01,1.892e-01
1689679200,2.455e+01,2.050e+01,6.634e-01,5.541e-01
1689679800,6.475e+00,1.000e+00,1.750e-01,2.705e-02
1689680400,1.759e+01,7.501e+00,4.755e-01,2.027e-01
1689681000,1.980e+01,7.501e+00,5.351e-01,2.027e-01
1689681600,1.297e+01,1.100e+01,3.506e-01,2.973e-01
1689682200,3.188e+01,1.650e+01,8.618e-01,4.460e-01
1689682800,1.078e+01,1.000e+01,2.913e-01,2.703e-01
1689683400,6.475e+00,1.000e+00,1.750e-01,2.705e-02
1689684000,1.086e+01,2.200e+01,2.936e-01,5.947e-01
1689684600,1.080e+01,4.501e+00,2.918e-01,1.216e-01
1689685200,1.073e+01,1.300e+01,2.901e-01,3.514e-01
1689685800,1.087e+01,1.100e+01,2.937e-01,2.973e-01
1689686400,2.228e+01,7.501e+00,6.021e-01,2.027e-01
1689687000,1.073e+01,1.250e+01,2.900e-01,3.379e-01
1689687600,1.086e+01,1.500e+01,2.936e-01,4.055e-01
1689688200,1.526e+01,6.501e+00,4.124e-01,1.757e-01
1689688800,8.477e+00,4.501e+00,2.291e-01,1.216e-01
1689689400,1.074e+01,1.050e+01,2.902e-01,2.838e-01
1689690000,1.080e+01,1.850e+01,2.920e-01,5.001e-01
1689690600,3.224e+01,1.000e+01,8.713e-01,2.703e-01
1689691200,1.077e+01,1.000e+00,2.911e-01,2.705e-02
1689691800,1.080e+01,8.001e+00,2.918e-01,2.162e-01
1689692400,2.462e+01,1.500e+01,6.655e-01,4.055e-01
1689693000,1.505e+01,1.100e+01,4.068e-01,2.973e-01
1689693600,1.298e+01,1.000e+00,3.507e-01,2.705e-02
1689694200,2.931e+01,7.001e+00,7.920e-01,1.892e-01
1689694800,1.084e+01,1.150e+01,2.931e-01,3.109e-01
1689695400,1.297e+01,2.000e+00,3.506e-01,2.705e-02
1689696000,1.298e+01,9.001e+00,3.507e-01,2.433e-01
1689696600,3.460e+01,1.000e+00,9.350e-01,2.705e-02
1689697200,1.292e+01,1.550e+01,3.493e-01,4.190e-01
1689697800,4.275e+00,5.501e+00,1.155e-01,1.487e-01
1689698400,9.424e+00,1.000e+00,2.547e-01,2.705e-02
1689699000,1.307e+01,1.550e+01,3.532e-01,4.190e-01
1689699600,1.080e+01,1.000e+00,2.918e-01,2.705e-02
1689700200,8.609e+00,5.501e+00,2.327e-01,1.487e-01
1689700800,6.409e+00,1.400e+01,1.732e-01,3.784e-01
1689701400,6.409e+00,1.000e+00,1.732e-01,2.705e-02
1689702000,1.539e+01,1.650e+01,4.160e-01,4.460e-01
1689702600,1.081e+01,1.000e+00,2.921e-01,2.705e-02
1689703200,1.760e+01,8.501e+00,4.758e-01,2.298e-01
1689703800,1.968e+01,5.001e+00,5.319e-01,1.352e-01
1689704400,1.530e+01,8.501e+00,4.136e-01,2.298e-01
1689705000,1.000e+00,5.501e+00,2.705e-02,1.487e-01
1689705600,1.088e+01,4.501e+00,2.940e-01,1.216e-01
1689706200,2.484e+01,1.000e+00,6.714e-01,2.705e-02
1689706800,8.529e+00,5.991e+00,2.305e-01,1.619e-01
1689707400,8.609e+00,6.001e+00,2.327e-01,1.622e-01
1689708000,1.303e+01,1.050e+01,3.521e-01,2.838e-01
1689708600,2.075e+00,5.001e+00,5.607e-02,1.352e-01
1689709200,1.299e+01,1.000e+00,3.509e-01,2.705e-02
1689709800,8.609e+00,8.501e+00,2.327e-01,2.298e-01
1689710400,2.009e+00,9.501e+00,5.429e-02,2.568e-01
1689711000,2.009e+00,1.000e+00,5.429e-02,2.705e-02
1689711600,1.082e+01,1.000e+01,2.925e-01,2.703e-01
1689712200,8.675e+00,1.000e+00,2.345e-01,2.705e-02
1689712800,4.275e+00,3.000e+00,1.155e-01,8.109e-02
1689713400,4.275e+00,9.001e+00,1.155e-01,2.433e-01
1689714000,6.343e+00,2.000e+00,1.714e-01,2.705e-02
1689714600,4.209e+00,5.001e+00,1.138e-01,1.352e-01
1689715200,1.090e+01,4.501e+00,2.945e-01,1.216e-01
1689715800,1.089e+01,1.000e+00,2.943e-01,2.705e-02
1689716400,2.001e+01,3.000e+00,5.408e-01,8.109e-02
1689717000,1.081e+01,7.501e+00,2.922e-01,2.027e-01
1689717600,8.675e+00,3.501e+00,2.345e-01,9.461e-02
1689718200,8.675e+00,2.500e+00,2.345e-01,6.758e-02
1689718800,4.209e+00,1.000e+00,1.138e-01,2.705e-02
1689719400,2.075e+00,1.300e+01,5.607e-02,3.514e-01
1689720000,6.475e+00,1.000e+00,1.750e-01,2.705e-02
1689720600,1.546e+01,2.500e+00,4.178e-01,6.758e-02
1689721200,1.541e+01,1.000e+00,4.166e-01,2.705e-02
1689721800,4.275e+00,1.100e+01,1.155e-01,2.973e-01
1689722400,1.080e+01,1.000e+00,2.919e-01,2.705e-02
1689723000,6.475e+00,1.000e+00,1.750e-01,2.705e-02
1689723600,2.009e+00,4.501e+00,5.428e-02,1.216e-01
1689724200,8.609e+00,5.501e+00,2.327e-01,1.487e-01
1689724800,1.233e+01,9.501e+00,3.331e-01,2.568e-01
1689725400,1.307e+01,1.000e+00,3.531e-01,2.705e-02
1689726000,1.000e+00,7.501e+00,2.705e-02,2.027e-01
1689726600,2.009e+00,3.000e+00,5.428e-02,8.109e-02
1689727200,6.409e+00,6.001e+00,1.732e-01,1.622e-01
1689727800,2.009e+00,6.001e+00,5.428e-02,1.622e-01
1689728400,1.778e+01,1.000e+00,4.805e-01,2.705e-02
1689729000,4.275e+00,9.501e+00,1.155e-01,2.568e-01
1689729600,1.295e+01,4.501e+00,3.500e-01,1.216e-01
1689730200,2.075e+00,1.000e+00,5.607e-02,2.705e-02
1689730800,8.675e+00,5.501e+00,2.345e-01,1.487e-01
1689731400,8.609e+00,8.001e+00,2.327e-01,2.162e-01
1689732000,2.994e+01,1.000e+00,8.092e-01,2.705e-02
1689732600,8.609e+00,5.001e+00,2.327e-01,1.352e-01
1689733200,6.475e+00,5.501e+00,1.750e-01,1.487e-01
1689733800,1.312e+01,2.000e+00,3.546e-01,2.705e-02
1689734400,4.275e+00,7.501e+00,1.155e-01,2.027e-01
1689735000,1.528e+01,4.001e+00,4.129e-01,1.081e-01
1689735600,2.009e+00,1.000e+00,5.428e-02,2.705e-02
1689736200,8.609e+00,4.001e+00,2.327e-01,1.081e-01
1689736800,1.542e+01,1.000e+00,4.168e-01,2.705e-02
1689737400,8.675e+00,6.001e+00,2.345e-01,1.622e-01
1689738000,8.463e+00,3.994e+00,2.287e-01,1.079e-01
1689738600,6.343e+00,8.001e+00,1.714e-01,2.162e-01
1689739200,4.209e+00,4.001e+00,1.138e-01,1.081e-01
1689739800,1.764e+01,1.000e+00,4.768e-01,2.705e-02
1689740400,2.006e+01,6.001e+00,5.422e-01,1.622e-01
1689741000,1.535e+01,1.000e+00,4.148e-01,2.705e-02
1689741600,8.675e+00,6.501e+00,2.345e-01,1.757e-01
1689742200,8.609e+00,1.000e+00,2.327e-01,2.705e-02
1689742800,8.609e+00,7.501e+00,2.327e-01,2.027e-01
1689743400,1.088e+01,1.150e+01,2.940e-01,3.109e-01
1689744000,8.609e+00,1.000e+00,2.327e-01,2.705e-02
1689744600,1.088e+01,1.000e+00,2.940e-01,2.705e-02
1689745200,1.088e+01,1.000e+00,2.940e-01,2.705e-02
1689745800,1.074e+01,4.501e+00,2.904e-01,1.216e-01
1689746400,1.518e+01,2.500e+00,4.102e-01,6.758e-02
1689747000,1.310e+01,1.000e+00,3.539e-01,2.705e-02
1689747600,1.067e+01,3.000e+00,2.885e-01,8.109e-02
1689748200,1.087e+01,4.501e+00,2.939e-01,1.216e-01
1689748800,4.275e+00,5.001e+00,1.155e-01,1.352e-01
1689749400,8.609e+00,1.000e+00,2.327e-01,2.705e-02
1689750000,1.075e+01,2.500e+00,2.905e-01,6.758e-02
1689750600,1.736e+01,5.001e+00,4.693e-01,1.352e-01
1689751200,1.752e+01,3.501e+00,4.735e-01,9.461e-02
1689751800,4.275e+00,3.000e+00,1.155e-01,8.109e-02
1689752400,1.532e+01,1.250e+01,4.140e-01,3.379e-01
1689753000,1.535e+01,1.000e+00,4.149e-01,2.705e-02
1689753600,1.742e+01,5.501e+00,4.709e-01,1.487e-01
1689754200,1.989e+01,2.996e+00,5.377e-01,8.096e-02
1689754800,1.756e+01,3.000e+00,4.746e-01,8.109e-02
1689755400,1.972e+01,1.100e+01,5.330e-01,2.973e-01
1689756000,1.752e+01,1.000e+00,4.735e-01,2.705e-02
1689756600,8.675e+00,1.150e+01,2.345e-01,3.109e-01
1689757200,9.570e+00,1.000e+00,2.587e-01,2.705e-02
1689757800,1.073e+01,3.000e+00,2.901e-01,8.109e-02
1689758400,4.275e+00,1.150e+01,1.155e-01,3.109e-01
1689759000,6.211e+00,8.501e+00,1.679e-01,2.298e-01
1689759600,1.298e+01,3.500e+00,3.507e-01,9.461e-02
1689760200,1.988e+01,1.000e+00,5.373e-01,2.705e-02
1689760800,1.519e+01,1.200e+01,4.105e-01,3.244e-01
1689761400,2.217e+01,2.000e+00,5.991e-01,2.705e-02
1689762000,1.291e+01,7.501e+00,3.491e-01,2.027e-01
1689762600,1.073e+01,1.150e+01,2.900e-01,3.109e-01
1689763200,8.675e+00,5.501e+00,2.345e-01,1.487e-01
1689763800,1.757e+01,7.001e+00,4.747e-01,1.892e-01
1689764400,2.523e+01,1.900e+01,6.819e-01,5.136e-01
1689765000,1.303e+01,9.001e+00,3.523e-01,2.433e-01
1689765600,2.683e+01,7.501e+00,7.252e-01,2.027e-01
1689766200,2.672e+01,9.501e+00,7.222e-01,2.568e-01
1689766800,2.647e+01,1.600e+01,7.154e-01,4.325e-01
1689767400,3.377e+01,1.100e+01,9.127e-01,2.973e-01
1689768000,2.168e+01,1.300e+01,5.859e-01,3.514e-01
1689768600,2.649e+01,1.550e+01,7.158e-01,4.190e-01
1689769200,2.402e+01,2.945e+01,6.492e-01,7.960e-01
1689769800,2.167e+01,2.500e+00,5.858e-01,6.758e-02
1689770400,4.116e+01,2.600e+01,1.112e+00,7.028e-01
1689771000,5.444e+01,2.000e+01,1.471e+00,5.406e-01
1689771600,3.285e+01,3.200e+01,8.877e-01,8.650e-01
1689772200,2.589e+01,1.000e+00,6.997e-01,2.705e-02
1689772800,2.591e+01,3.050e+01,7.002e-01,8.244e-01
1689773400,1.698e+01,9.501e+00,4.589e-01,2.568e-01
1689774000,2.373e+01,7.001e+00,6.415e-01,1.892e-01
1689774600,8.675e+00,8.501e+00,2.345e-01,2.298e-01
1689775200,4.209e+00,1.800e+01,1.138e-01,4.866e-01
1689775800,1.065e+01,1.000e+00,2.879e-01,2.705e-02
1689776400,1.085e+01,3.501e+00,2.932e-01,9.461e-02
1689777000,1.297e+01,1.550e+01,3.504e-01,4.190e-01
1689777600,8.675e+00,1.150e+01,2.345e-01,3.109e-01
1689778200,4.275e+00,1.000e+00,1.155e-01,2.705e-02
1689778800,8.609e+00,2.300e+01,2.327e-01,6.217e-01
1689779400,8.543e+00,1.000e+00,2.309e-01,2.705e-02
1689780000,1.530e+01,8.001e+00,4.135e-01,2.162e-01
1689780600,1.757e+01,3.000e+00,4.749e-01,8.109e-02
1689781200,1.300e+01,1.650e+01,3.515e-01,4.460e-01
1689781800,4.209e+00,1.000e+00,1.138e-01,2.705e-02
1689782400,1.524e+01,1.700e+01,4.118e-01,4.595e-01
1689783000,2.228e+01,1.000e+00,6.023e-01,2.705e-02
1689783600,8.675e+00,1.750e+01,2.345e-01,4.730e-01
1689784200,8.675e+00,5.501e+00,2.345e-01,1.487e-01
1689784800,6.332e+00,1.000e+00,1.711e-01,2.705e-02
1689785400,8.675e+00,1.050e+01,2.345e-01,2.838e-01
1689786000,6.343e+00,8.501e+00,1.714e-01,2.298e-01
1689786600,8.675e+00,3.000e+00,2.345e-01,8.109e-02
1689787200,1.299e+01,1.150e+01,3.510e-01,3.109e-01
1689787800,6.475e+00,5.501e+00,1.750e-01,1.487e-01
1689788400,2.243e+01,4.501e+00,6.063e-01,1.216e-01
1689789000,1.534e+01,4.501e+00,4.146e-01,1.216e-01
1689789600,6.409e+00,7.501e+00,1.732e-01,2.027e-01
1689790200,1.074e+01,1.800e+01,2.903e-01,4.866e-01
1689790800,1.303e+01,1.000e+00,3.523e-01,2.705e-02
1689791400,1.000e+00,1.000e+01,2.705e-02,2.703e-01
1689792000,8.543e+00,1.000e+00,2.309e-01,2.705e-02
1689792600,4.209e+00,6.001e+00,1.137e-01,1.622e-01
1689793200,1.075e+01,1.000e+00,2.906e-01,2.705e-02
1689793800,4.275e+00,9.001e+00,1.155e-01,2.433e-01
1689794400,6.211e+00,2.000e+00,1.679e-01,2.705e-02
1689795000,6.475e+00,5.001e+00,1.750e-01,1.352e-01
1689795600,1.082e+01,6.001e+00,2.925e-01,1.622e-01
1689796200,8.675e+00,6.501e+00,2.345e-01,1.757e-01
1689796800,8.675e+00,1.000e+00,2.345e-01,2.705e-02
1689797400,6.343e+00,3.000e+00,1.714e-01,8.109e-02
1689798000,6.475e+00,8.501e+00,1.750e-01,2.298e-01
1689798600,1.082e+01,5.001e+00,2.925e-01,1.352e-01
