nox,tz=0,v=1.5
time,no,no2,nox
1684747800,2.490e-01,1.064e+01,1.089e+01
1684747860,2.460e-01,1.057e+01,1.082e+01
1684747920,2.430e-01,1.044e+01,1.068e+01
1684747980,2.470e-01,1.029e+01,1.054e+01
1684748040,2.520e-01,1.026e+01,1.052e+01
1684748100,2.510e-01,1.026e+01,1.051e+01
1684748160,2.510e-01,1.022e+01,1.047e+01
1684748220,2.550e-01,1.020e+01,1.046e+01
1684748280,2.560e-01,1.014e+01,1.040e+01
1684748340,2.540e-01,1.012e+01,1.038e+01
1684748400,2.570e-01,1.013e+01,1.039e+01
1684748460,2.530e-01,1.009e+01,1.034e+01
1684748520,2.490e-01,9.910e+00,1.016e+01
1684748580,2.520e-01,9.750e+00,1.000e+01
1684748640,2.520e-01,9.640e+00,9.900e+00
1684748700,2.500e-01,9.610e+00,9.860e+00
1684748760,2.480e-01,9.690e+00,9.940e+00
1684748820,2.450e-01,9.760e+00,1.001e+01
1684748880,2.400e-01,9.750e+00,9.990e+00
1684748940,2.330e-01,9.740e+00,9.970e+00
1684749000,2.350e-01,9.770e+00,1.001e+01
1684749060,2.290e-01,9.850e+00,1.008e+01
1684749120,2.280e-01,1.000e+01,1.023e+01
1684749180,2.580e-01,1.034e+01,1.060e+01
1684749240,2.232e+00,1.722e+01,1.946e+01
1684749300,4.921e+00,2.306e+01,2.798e+01
1684749360,6.258e+00,2.464e+01,3.090e+01
1684749420,7.651e+00,2.519e+01,3.284e+01
1684749480,8.820e+00,2.602e+01,3.484e+01
1684749540,8.260e+00,2.606e+01,3.432e+01
1684749600,7.432e+00,2.590e+01,3.333e+01
1684749660,6.532e+00,2.555e+01,3.208e+01
1684749720,5.537e+00,2.495e+01,3.049e+01
1684749780,4.533e+00,2.426e+01,2.880e+01
1684749840,3.465e+00,2.338e+01,2.685e+01
1684749900,2.473e+00,2.256e+01,2.504e+01
1684749960,1.605e+00,2.150e+01,2.310e+01
1684750020,1.183e+00,2.033e+01,2.151e+01
1684750080,9.730e-01,1.946e+01,2.043e+01
1684750140,8.400e-01,1.887e+01,1.971e+01
1684750200,7.530e-01,1.856e+01,1.931e+01
1684750260,6.880e-01,1.834e+01,1.903e+01
1684750320,6.410e-01,1.819e+01,1.883e+01
1684750380,5.730e-01,1.799e+01,1.856e+01
1684750440,5.270e-01,1.774e+01,1.827e+01
1684750500,4.870e-01,1.761e+01,1.809e+01
1684750560,4.400e-01,1.733e+01,1.777e+01
1684750620,3.990e-01,1.706e+01,1.746e+01
1684750680,3.610e-01,1.671e+01,1.707e+01
1684750740,3.450e-01,1.636e+01,1.671e+01
1684750800,3.170e-01,1.604e+01,1.635e+01
1684750860,3.020e-01,1.574e+01,1.604e+01
1684750920,2.890e-01,1.565e+01,1.594e+01
1684750980,2.840e-01,1.571e+01,1.599e+01
1684751040,2.950e-01,1.583e+01,1.612e+01
1684751100,3.020e-01,1.592e+01,1.622e+01
1684751160,3.130e-01,1.601e+01,1.632e+01
1684751220,3.210e-01,1.612e+01,1.644e+01
1684751280,3.270e-01,1.625e+01,1.657e+01
1684751340,3.350e-01,1.636e+01,1.669e+01
1684751400,3.340e-01,1.651e+01,1.685e+01
1684751460,3.270e-01,1.653e+01,1.685e+01
1684751520,3.200e-01,1.652e+01,1.684e+01
1684751580,3.200e-01,1.643e+01,1.675e+01
1684751640,3.040e-01,1.626e+01,1.657e+01
1684751700,2.900e-01,1.610e+01,1.639e+01
1684751760,2.810e-01,1.588e+01,1.617e+01
1684751820,2.750e-01,1.560e+01,1.587e+01
1684751880,2.710e-01,1.520e+01,1.547e+01
1684751940,2.660e-01,1.480e+01,1.506e+01
1684752000,2.570e-01,1.439e+01,1.465e+01
1684752060,2.510e-01,1.406e+01,1.431e+01
1684752120,2.460e-01,1.385e+01,1.409e+01
1684752180,2.480e-01,1.370e+01,1.395e+01
1684752240,2.460e-01,1.370e+01,1.394e+01
1684752300,2.480e-01,1.376e+01,1.401e+01
1684752360,2.500e-01,1.386e+01,1.411e+01
1684752420,2.470e-01,1.413e+01,1.438e+01
1684752480,2.520e-01,1.461e+01,1.486e+01
1684752540,2.600e-01,1.514e+01,1.540e+01
1684752600,2.680e-01,1.576e+01,1.603e+01
1684752660,2.840e-01,1.636e+01,1.664e+01
1684752720,2.900e-01,1.683e+01,1.712e+01
1684752780,3.000e-01,1.723e+01,1.753e+01
1684752840,3.290e-01,1.759e+01,1.792e+01
1684752900,4.010e-01,1.787e+01,1.827e+01
1684752960,4.210e-01,1.799e+01,1.841e+01
1684753020,4.350e-01,1.789e+01,1.833e+01
1684753080,4.480e-01,1.771e+01,1.815e+01
1684753140,4.440e-01,1.753e+01,1.797e+01
1684753200,4.550e-01,1.742e+01,1.787e+01
1684753260,4.610e-01,1.740e+01,1.786e+01
1684753320,4.240e-01,1.737e+01,1.779e+01
1684753380,3.720e-01,1.727e+01,1.764e+01
1684753440,3.610e-01,1.732e+01,1.768e+01
1684753500,3.560e-01,1.756e+01,1.792e+01
1684753560,3.910e-01,1.806e+01,1.845e+01
1684753620,4.700e-01,1.876e+01,1.923e+01
1684753680,4.920e-01,1.955e+01,2.004e+01
1684753740,5.190e-01,2.022e+01,2.074e+01
1684753800,5.290e-01,2.064e+01,2.117e+01
1684753860,5.330e-01,2.076e+01,2.130e+01
1684753920,5.280e-01,2.072e+01,2.125e+01
1684753980,5.090e-01,2.074e+01,2.125e+01
1684754040,5.520e-01,2.068e+01,2.123e+01
1684754100,1.012e+00,2.113e+01,2.214e+01
1684754160,1.293e+00,2.156e+01,2.286e+01
1684754220,1.568e+00,2.229e+01,2.386e+01
1684754280,1.882e+00,2.330e+01,2.519e+01
1684754340,2.179e+00,2.452e+01,2.670e+01
1684754400,2.521e+00,2.583e+01,2.835e+01
1684754460,2.929e+00,2.680e+01,2.973e+01
1684754520,3.254e+00,2.760e+01,3.086e+01
1684754580,3.362e+00,2.775e+01,3.112e+01
1684754640,3.593e+00,2.785e+01,3.144e+01
1684754700,3.909e+00,2.756e+01,3.147e+01
1684754760,4.283e+00,2.725e+01,3.153e+01
1684754820,4.761e+00,2.683e+01,3.159e+01
1684754880,5.299e+00,2.642e+01,3.172e+01
1684754940,5.578e+00,2.610e+01,3.168e+01
1684755000,5.594e+00,2.568e+01,3.127e+01
1684755060,5.639e+00,2.525e+01,3.089e+01
1684755120,5.754e+00,2.505e+01,3.081e+01
1684755180,7.241e+00,2.467e+01,3.191e+01
1684755240,1.298e+01,2.398e+01,3.696e+01
1684755300,5.779e+00,2.424e+01,3.002e+01
1684755360,4.052e+00,2.174e+01,2.579e+01
1684755420,5.346e+00,2.104e+01,2.639e+01
1684755480,5.371e+00,2.098e+01,2.635e+01
1684755540,5.068e+00,2.083e+01,2.590e+01
1684755600,4.804e+00,2.075e+01,2.555e+01
1684755660,5.240e+00,2.076e+01,2.600e+01
1684755720,5.738e+00,2.074e+01,2.647e+01
1684755780,5.292e+00,2.045e+01,2.574e+01
1684755840,4.734e+00,2.002e+01,2.476e+01
1684755900,4.557e+00,1.957e+01,2.413e+01
1684755960,4.247e+00,1.922e+01,2.347e+01
1684756020,4.286e+00,1.877e+01,2.305e+01
1684756080,4.212e+00,1.823e+01,2.244e+01
1684756140,3.137e+00,1.749e+01,2.063e+01
1684756200,2.508e+00,1.687e+01,1.938e+01
1684756260,2.569e+00,1.650e+01,1.907e+01
1684756320,2.953e+00,1.627e+01,1.922e+01
1684756380,3.387e+00,1.616e+01,1.955e+01
1684756440,3.660e+00,1.612e+01,1.978e+01
1684756500,3.636e+00,1.603e+01,1.966e+01
1684756560,3.413e+00,1.585e+01,1.926e+01
1684756620,3.263e+00,1.573e+01,1.900e+01
1684756680,3.205e+00,1.558e+01,1.879e+01
1684756740,3.090e+00,1.556e+01,1.865e+01
1684756800,2.569e+00,1.564e+01,1.821e+01
1684756860,1.902e+00,1.559e+01,1.750e+01
1684756920,1.549e+00,1.542e+01,1.697e+01
1684756980,1.443e+00,1.524e+01,1.668e+01
1684757040,1.509e+00,1.520e+01,1.671e+01
1684757100,1.616e+00,1.517e+01,1.679e+01
1684757160,1.776e+00,1.515e+01,1.692e+01
1684757220,1.943e+00,1.500e+01,1.694e+01
1684757280,2.089e+00,1.467e+01,1.676e+01
1684757340,2.210e+00,1.435e+01,1.656e+01
1684757400,2.293e+00,1.419e+01,1.648e+01
1684757460,2.355e+00,1.411e+01,1.647e+01
1684757520,2.464e+00,1.395e+01,1.641e+01
1684757580,3.225e+00,1.380e+01,1.703e+01
1684757640,9.700e+00,1.402e+01,2.372e+01
1684757700,2.040e+01,1.701e+01,3.741e+01
1684757760,1.708e+01,1.748e+01,3.455e+01
1684757820,1.434e+01,1.621e+01,3.055e+01
1684757880,1.369e+01,1.555e+01,2.924e+01
1684757940,1.386e+01,1.586e+01,2.972e+01
1684758000,1.427e+01,1.584e+01,3.011e+01
1684758060,1.510e+01,1.595e+01,3.104e+01
1684758120,1.628e+01,1.609e+01,3.237e+01
1684758180,1.706e+01,1.626e+01,3.332e+01
1684758240,1.742e+01,1.638e+01,3.380e+01
1684758300,1.970e+01,1.620e+01,3.590e+01
1684758360,2.538e+01,1.608e+01,4.146e+01
1684758420,6.010e+01,1.294e+01,7.304e+01
1684758480,5.768e+01,2.033e+01,7.800e+01
1684758540,4.572e+01,2.098e+01,6.669e+01
1684758600,7.032e+00,1.280e+01,1.983e+01
1684758660,4.016e+00,9.740e+00,1.376e+01
1684758720,3.614e+00,9.570e+00,1.318e+01
1684758780,3.630e+00,9.430e+00,1.306e+01
1684758840,3.584e+00,9.420e+00,1.300e+01
1684758900,3.627e+00,9.390e+00,1.301e+01
1684758960,3.808e+00,9.370e+00,1.318e+01
1684759020,4.143e+00,9.500e+00,1.364e+01
1684759080,4.270e+00,9.590e+00,1.386e+01
1684759140,4.317e+00,9.570e+00,1.389e+01
1684759200,4.371e+00,9.570e+00,1.394e+01
1684759260,4.416e+00,9.700e+00,1.412e+01
1684759320,4.468e+00,9.860e+00,1.433e+01
1684759380,1.081e+01,1.381e+01,2.462e+01
1684759440,8.500e+00,1.268e+01,2.118e+01
1684759500,9.310e+00,1.019e+01,1.950e+01
1684759560,5.993e+00,1.133e+01,1.732e+01
1684759620,6.626e+00,1.121e+01,1.784e+01
1684759680,6.673e+00,1.130e+01,1.797e+01
1684759740,7.300e+00,1.192e+01,1.922e+01
1684759800,1.380e+01,2.112e+01,3.493e+01
1684759860,1.596e+01,2.410e+01,4.006e+01
1684759920,1.510e+01,2.203e+01,3.713e+01
1684759980,1.244e+01,1.650e+01,2.894e+01
1684760040,1.194e+01,1.696e+01,2.890e+01
1684760100,1.081e+01,1.605e+01,2.686e+01
1684760160,1.105e+01,1.615e+01,2.720e+01
1684760220,1.135e+01,1.630e+01,2.765e+01
1684760280,1.141e+01,1.643e+01,2.784e+01
1684760340,1.141e+01,1.638e+01,2.779e+01
1684760400,1.140e+01,1.629e+01,2.770e+01
1684760460,1.131e+01,1.626e+01,2.757e+01
1684760520,1.101e+01,1.605e+01,2.706e+01
1684760580,1.026e+01,1.547e+01,2.573e+01
1684760640,1.047e+01,1.435e+01,2.482e+01
1684760700,9.580e+00,1.376e+01,2.334e+01
1684760760,8.890e+00,1.368e+01,2.257e+01
1684760820,7.783e+00,1.341e+01,2.120e+01
1684760880,6.543e+00,1.328e+01,1.982e+01
1684760940,6.531e+00,1.317e+01,1.970e+01
1684761000,6.501e+00,1.309e+01,1.959e+01
1684761060,6.454e+00,1.299e+01,1.944e+01
1684761120,6.397e+00,1.287e+01,1.926e+01
1684761180,6.386e+00,1.272e+01,1.911e+01
1684761240,6.477e+00,1.268e+01,1.916e+01
1684761300,6.563e+00,1.258e+01,1.914e+01
1684761360,6.828e+00,1.266e+01,1.949e+01
1684761420,6.961e+00,1.277e+01,1.973e+01
1684761480,7.094e+00,1.282e+01,1.991e+01
1684761540,7.372e+00,1.298e+01,2.035e+01
1684761600,7.633e+00,1.401e+01,2.164e+01
1684761660,8.490e+00,1.535e+01,2.384e+01
1684761720,6.741e+00,1.225e+01,1.899e+01
1684761780,6.452e+00,1.231e+01,1.876e+01
1684761840,6.697e+00,1.233e+01,1.903e+01
1684761900,6.741e+00,1.238e+01,1.912e+01
1684761960,6.793e+00,1.238e+01,1.918e+01
1684762020,6.914e+00,1.244e+01,1.935e+01
1684762080,7.557e+00,1.256e+01,2.011e+01
1684762140,1.527e+01,1.689e+01,3.216e+01
1684762200,1.009e+01,1.602e+01,2.611e+01
1684762260,8.070e+00,1.399e+01,2.206e+01
1684762320,8.060e+00,1.415e+01,2.221e+01
1684762380,7.863e+00,1.406e+01,2.192e+01
1684762440,7.354e+00,1.378e+01,2.113e+01
1684762500,6.801e+00,1.348e+01,2.028e+01
1684762560,6.247e+00,1.315e+01,1.940e+01
1684762620,5.697e+00,1.284e+01,1.854e+01
1684762680,5.283e+00,1.257e+01,1.785e+01
1684762740,4.720e+00,1.226e+01,1.698e+01
1684762800,4.284e+00,1.216e+01,1.645e+01
1684762860,8.970e+00,1.820e+01,2.717e+01
1684762920,9.640e+00,1.929e+01,2.893e+01
1684762980,9.940e+00,1.954e+01,2.949e+01
1684763040,9.440e+00,1.908e+01,2.851e+01
1684763100,9.930e+00,1.923e+01,2.916e+01
1684763160,1.075e+01,1.963e+01,3.038e+01
1684763220,1.103e+01,1.996e+01,3.098e+01
1684763280,1.109e+01,2.006e+01,3.114e+01
1684763340,1.118e+01,2.012e+01,3.130e+01
1684763400,1.116e+01,2.001e+01,3.117e+01
1684763460,6.535e+00,1.493e+01,2.146e+01
1684763520,6.510e+00,1.502e+01,2.153e+01
1684763580,8.430e+00,1.576e+01,2.418e+01
1684763640,1.011e+01,1.750e+01,2.761e+01
1684763700,9.330e+00,1.709e+01,2.642e+01
1684763760,8.770e+00,1.657e+01,2.534e+01
1684763820,8.170e+00,1.612e+01,2.429e+01
1684763880,7.509e+00,1.553e+01,2.304e+01
1684763940,6.817e+00,1.488e+01,2.170e+01
1684764000,6.078e+00,1.407e+01,2.015e+01
1684764060,5.312e+00,1.324e+01,1.855e+01
1684764120,4.786e+00,1.268e+01,1.747e+01
1684764180,4.561e+00,1.243e+01,1.699e+01
1684764240,4.387e+00,1.223e+01,1.662e+01
1684764300,4.187e+00,1.177e+01,1.595e+01
1684764360,4.111e+00,1.150e+01,1.561e+01
1684764420,4.104e+00,1.129e+01,1.539e+01
1684764480,4.089e+00,1.125e+01,1.534e+01
1684764540,4.120e+00,1.116e+01,1.528e+01
1684764600,4.235e+00,1.111e+01,1.534e+01
1684764660,4.198e+00,1.091e+01,1.511e+01
1684764720,4.095e+00,1.060e+01,1.469e+01
1684764780,4.093e+00,1.050e+01,1.459e+01
1684764840,4.049e+00,1.051e+01,1.455e+01
1684764900,4.017e+00,1.056e+01,1.457e+01
1684764960,3.921e+00,1.052e+01,1.445e+01
1684765020,3.788e+00,1.039e+01,1.418e+01
1684765080,3.724e+00,1.035e+01,1.407e+01
1684765140,3.771e+00,1.042e+01,1.419e+01
1684765200,3.818e+00,1.048e+01,1.429e+01
1684765260,3.854e+00,1.061e+01,1.446e+01
1684765320,3.864e+00,1.060e+01,1.446e+01
1684765380,3.886e+00,1.048e+01,1.436e+01
1684765440,4.025e+00,1.056e+01,1.458e+01
1684765500,4.131e+00,1.058e+01,1.471e+01
1684765560,4.167e+00,1.040e+01,1.457e+01
1684765620,4.211e+00,1.027e+01,1.448e+01
1684765680,4.192e+00,1.008e+01,1.427e+01
1684765740,4.144e+00,9.810e+00,1.396e+01
1684765800,4.033e+00,9.480e+00,1.351e+01
1684765860,3.915e+00,9.200e+00,1.312e+01
1684765920,3.828e+00,8.770e+00,1.260e+01
1684765980,3.791e+00,8.420e+00,1.222e+01
1684766040,3.727e+00,8.150e+00,1.188e+01
1684766100,3.691e+00,7.871e+00,1.156e+01
1684766160,3.614e+00,7.582e+00,1.120e+01
1684766220,3.517e+00,7.383e+00,1.090e+01
1684766280,3.413e+00,7.132e+00,1.055e+01
1684766340,3.303e+00,6.879e+00,1.018e+01
1684766400,3.119e+00,6.725e+00,9.840e+00
1684766460,2.977e+00,6.599e+00,9.580e+00
1684766520,2.903e+00,6.423e+00,9.330e+00
1684766580,2.796e+00,6.282e+00,9.080e+00
1684766640,2.762e+00,6.082e+00,8.840e+00
1684766700,2.776e+00,5.893e+00,8.670e+00
1684766760,2.834e+00,5.820e+00,8.650e+00
1684766820,2.849e+00,5.774e+00,8.620e+00
1684766880,2.850e+00,5.734e+00,8.580e+00
1684766940,2.811e+00,5.684e+00,8.490e+00
1684767000,2.760e+00,5.710e+00,8.470e+00
1684767060,2.723e+00,5.728e+00,8.450e+00
1684767120,2.671e+00,5.799e+00,8.470e+00
1684767180,2.644e+00,5.895e+00,8.540e+00
1684767240,2.588e+00,5.870e+00,8.460e+00
1684767300,2.537e+00,5.789e+00,8.330e+00
1684767360,2.505e+00,5.675e+00,8.180e+00
1684767420,2.481e+00,5.539e+00,8.020e+00
1684767480,2.400e+00,5.408e+00,7.808e+00
1684767540,2.337e+00,5.295e+00,7.632e+00
1684767600,2.263e+00,5.135e+00,7.398e+00
1684767660,2.154e+00,4.888e+00,7.042e+00
1684767720,2.039e+00,4.698e+00,6.737e+00
1684767780,1.916e+00,4.533e+00,6.449e+00
1684767840,1.799e+00,4.438e+00,6.237e+00
1684767900,1.690e+00,4.319e+00,6.010e+00
1684767960,1.633e+00,4.187e+00,5.820e+00
1684768020,1.584e+00,4.066e+00,5.650e+00
1684768080,1.572e+00,4.042e+00,5.614e+00
1684768140,1.557e+00,4.074e+00,5.632e+00
1684768200,1.545e+00,4.070e+00,5.615e+00
1684768260,1.558e+00,4.057e+00,5.616e+00
1684768320,1.596e+00,4.025e+00,5.622e+00
1684768380,1.659e+00,4.119e+00,5.778e+00
1684768440,1.706e+00,4.244e+00,5.950e+00
1684768500,1.718e+00,4.267e+00,5.985e+00
1684768560,1.738e+00,4.288e+00,6.027e+00
1684768620,1.759e+00,4.234e+00,5.993e+00
1684768680,1.832e+00,4.162e+00,5.994e+00
1684768740,1.976e+00,4.257e+00,6.232e+00
1684768800,2.180e+00,4.477e+00,6.656e+00
1684768860,2.430e+00,4.681e+00,7.111e+00
1684768920,2.717e+00,4.848e+00,7.565e+00
1684768980,3.057e+00,5.048e+00,8.110e+00
1684769040,3.380e+00,5.256e+00,8.640e+00
1684769100,3.627e+00,5.445e+00,9.070e+00
1684769160,3.817e+00,5.641e+00,9.460e+00
1684769220,4.048e+00,5.846e+00,9.890e+00
1684769280,4.162e+00,6.109e+00,1.027e+01
1684769340,4.199e+00,6.095e+00,1.029e+01
1684769400,4.369e+00,6.223e+00,1.059e+01
1684769460,4.536e+00,6.397e+00,1.093e+01
1684769520,4.576e+00,6.465e+00,1.104e+01
1684769580,4.771e+00,6.736e+00,1.151e+01
1684769640,5.003e+00,7.084e+00,1.209e+01
1684769700,5.149e+00,7.236e+00,1.238e+01
1684769760,5.502e+00,7.359e+00,1.286e+01
1684769820,5.639e+00,7.551e+00,1.319e+01
1684769880,5.313e+00,7.350e+00,1.266e+01
1684769940,4.968e+00,7.068e+00,1.204e+01
1684770000,4.745e+00,6.884e+00,1.163e+01
1684770060,4.372e+00,6.561e+00,1.093e+01
1684770120,3.931e+00,6.168e+00,1.010e+01
1684770180,3.469e+00,5.755e+00,9.220e+00
1684770240,2.867e+00,5.170e+00,8.040e+00
1684770300,2.513e+00,4.727e+00,7.240e+00
1684770360,2.414e+00,4.593e+00,7.007e+00
1684770420,2.350e+00,4.489e+00,6.839e+00
1684770480,2.314e+00,4.343e+00,6.656e+00
1684770540,2.310e+00,4.162e+00,6.472e+00
1684770600,2.316e+00,4.033e+00,6.348e+00
1684770660,2.277e+00,3.976e+00,6.253e+00
1684770720,2.230e+00,4.010e+00,6.240e+00
1684770780,2.238e+00,4.018e+00,6.256e+00
1684770840,2.246e+00,4.051e+00,6.297e+00
1684770900,2.318e+00,4.176e+00,6.494e+00
1684770960,2.457e+00,4.367e+00,6.824e+00
1684771020,2.593e+00,4.591e+00,7.183e+00
1684771080,2.692e+00,4.772e+00,7.465e+00
1684771140,2.789e+00,4.894e+00,7.682e+00
1684771200,2.832e+00,4.977e+00,7.809e+00
1684771260,2.847e+00,5.035e+00,7.882e+00
1684771320,2.845e+00,5.064e+00,7.909e+00
1684771380,2.789e+00,5.082e+00,7.871e+00
1684771440,2.738e+00,5.128e+00,7.866e+00
1684771500,2.733e+00,5.178e+00,7.912e+00
1684771560,2.777e+00,5.293e+00,8.070e+00
1684771620,2.897e+00,5.493e+00,8.390e+00
1684771680,3.080e+00,5.753e+00,8.830e+00
1684771740,3.263e+00,6.020e+00,9.280e+00
1684771800,3.425e+00,6.261e+00,9.690e+00
1684771860,3.506e+00,6.414e+00,9.920e+00
1684771920,3.522e+00,6.466e+00,9.990e+00
1684771980,3.550e+00,6.490e+00,1.004e+01
1684772040,3.656e+00,6.631e+00,1.029e+01
1684772100,3.766e+00,6.735e+00,1.050e+01
1684772160,3.850e+00,6.836e+00,1.069e+01
1684772220,3.919e+00,6.898e+00,1.082e+01
1684772280,4.022e+00,6.999e+00,1.102e+01
1684772340,4.103e+00,7.104e+00,1.121e+01
1684772400,4.231e+00,7.225e+00,1.146e+01
1684772460,4.255e+00,7.282e+00,1.154e+01
1684772520,4.137e+00,7.158e+00,1.130e+01
1684772580,3.992e+00,7.033e+00,1.102e+01
1684772640,3.806e+00,6.815e+00,1.062e+01
1684772700,3.593e+00,6.537e+00,1.013e+01
1684772760,3.409e+00,6.303e+00,9.710e+00
1684772820,3.257e+00,6.092e+00,9.350e+00
1684772880,3.080e+00,5.884e+00,8.960e+00
1684772940,2.927e+00,5.723e+00,8.650e+00
1684773000,2.830e+00,5.569e+00,8.400e+00
1684773060,2.782e+00,5.508e+00,8.290e+00
1684773120,2.798e+00,5.530e+00,8.330e+00
1684773180,2.849e+00,5.628e+00,8.480e+00
1684773240,2.849e+00,5.707e+00,8.560e+00
1684773300,2.800e+00,5.698e+00,8.500e+00
1684773360,2.734e+00,5.606e+00,8.340e+00
1684773420,2.695e+00,5.511e+00,8.210e+00
1684773480,2.655e+00,5.421e+00,8.080e+00
1684773540,2.551e+00,5.276e+00,7.827e+00
1684773600,2.454e+00,5.156e+00,7.609e+00
1684773660,2.336e+00,5.036e+00,7.372e+00
1684773720,2.254e+00,4.907e+00,7.160e+00
1684773780,2.254e+00,4.952e+00,7.206e+00
1684773840,2.281e+00,5.028e+00,7.309e+00
1684773900,2.298e+00,5.087e+00,7.385e+00
1684773960,2.310e+00,5.127e+00,7.437e+00
1684774020,2.342e+00,5.209e+00,7.551e+00
1684774080,2.387e+00,5.292e+00,7.679e+00
1684774140,2.440e+00,5.379e+00,7.819e+00
1684774200,2.497e+00,5.468e+00,7.965e+00
1684774260,2.517e+00,5.464e+00,7.981e+00
1684774320,2.524e+00,5.440e+00,7.964e+00
1684774380,2.529e+00,5.438e+00,7.967e+00
1684774440,2.539e+00,5.428e+00,7.967e+00
1684774500,2.522e+00,5.402e+00,7.924e+00
1684774560,2.509e+00,5.346e+00,7.855e+00
1684774620,2.489e+00,5.299e+00,7.789e+00
1684774680,2.451e+00,5.181e+00,7.632e+00
1684774740,2.396e+00,5.104e+00,7.500e+00
1684774800,2.368e+00,5.086e+00,7.454e+00
1684774860,2.369e+00,5.081e+00,7.450e+00
1684774920,2.359e+00,5.111e+00,7.470e+00
1684774980,2.378e+00,5.105e+00,7.483e+00
1684775040,2.385e+00,5.118e+00,7.503e+00
1684775100,2.367e+00,5.099e+00,7.466e+00
1684775160,2.355e+00,5.109e+00,7.465e+00
1684775220,2.351e+00,5.106e+00,7.457e+00
1684775280,2.314e+00,5.074e+00,7.388e+00
1684775340,2.256e+00,5.020e+00,7.277e+00
1684775400,2.219e+00,4.980e+00,7.198e+00
1684775460,2.171e+00,4.950e+00,7.121e+00
1684775520,2.233e+00,5.058e+00,7.291e+00
1684775580,2.355e+00,5.295e+00,7.650e+00
1684775640,2.382e+00,5.421e+00,7.803e+00
1684775700,2.389e+00,5.489e+00,7.878e+00
1684775760,2.396e+00,5.565e+00,7.960e+00
1684775820,2.417e+00,5.610e+00,8.030e+00
1684775880,2.436e+00,5.646e+00,8.080e+00
1684775940,2.424e+00,5.673e+00,8.100e+00
1684776000,2.295e+00,5.510e+00,7.805e+00
1684776060,2.194e+00,5.282e+00,7.476e+00
1684776120,2.175e+00,5.186e+00,7.361e+00
1684776180,2.164e+00,5.144e+00,7.308e+00
1684776240,2.147e+00,5.051e+00,7.198e+00
1684776300,2.117e+00,4.999e+00,7.116e+00
1684776360,2.092e+00,4.938e+00,7.030e+00
1684776420,2.076e+00,4.875e+00,6.951e+00
1684776480,2.069e+00,4.833e+00,6.901e+00
1684776540,2.037e+00,4.772e+00,6.809e+00
1684776600,1.996e+00,4.645e+00,6.641e+00
1684776660,1.963e+00,4.552e+00,6.515e+00
1684776720,1.928e+00,4.517e+00,6.444e+00
1684776780,1.906e+00,4.481e+00,6.387e+00
1684776840,1.881e+00,4.457e+00,6.338e+00
1684776900,1.834e+00,4.361e+00,6.194e+00
1684776960,1.773e+00,4.272e+00,6.045e+00
1684777020,1.719e+00,4.220e+00,5.939e+00
1684777080,1.666e+00,4.213e+00,5.879e+00
1684777140,1.618e+00,4.201e+00,5.819e+00
1684777200,1.585e+00,4.161e+00,5.746e+00
1684777260,1.554e+00,4.127e+00,5.681e+00
1684777320,1.531e+00,4.062e+00,5.592e+00
1684777380,1.522e+00,4.063e+00,5.585e+00
1684777440,1.506e+00,4.079e+00,5.586e+00
1684777500,1.517e+00,4.106e+00,5.622e+00
1684777560,1.538e+00,4.106e+00,5.644e+00
1684777620,1.537e+00,4.118e+00,5.656e+00
1684777680,1.515e+00,4.102e+00,5.617e+00
1684777740,1.482e+00,4.048e+00,5.530e+00
1684777800,1.469e+00,4.029e+00,5.498e+00
1684777860,1.465e+00,4.016e+00,5.481e+00
1684777920,1.465e+00,3.960e+00,5.425e+00
1684777980,1.444e+00,3.913e+00,5.357e+00
1684778040,1.417e+00,3.884e+00,5.301e+00
1684778100,1.408e+00,3.857e+00,5.265e+00
1684778160,1.408e+00,3.879e+00,5.287e+00
1684778220,1.402e+00,3.896e+00,5.298e+00
1684778280,1.364e+00,3.840e+00,5.204e+00
1684778340,1.329e+00,3.791e+00,5.120e+00
1684778400,1.289e+00,3.736e+00,5.025e+00
1684778460,1.269e+00,3.717e+00,4.986e+00
1684778520,1.281e+00,3.718e+00,4.999e+00
1684778580,1.283e+00,3.712e+00,4.995e+00
1684778640,1.299e+00,3.732e+00,5.031e+00
1684778700,1.305e+00,3.755e+00,5.060e+00
1684778760,1.349e+00,3.881e+00,5.230e+00
1684778820,1.377e+00,4.019e+00,5.396e+00
1684778880,1.420e+00,4.118e+00,5.537e+00
1684778940,1.433e+00,4.119e+00,5.551e+00
1684779000,1.401e+00,4.070e+00,5.471e+00
1684779060,1.340e+00,3.985e+00,5.325e+00
1684779120,1.281e+00,3.884e+00,5.165e+00
1684779180,1.257e+00,3.834e+00,5.091e+00
1684779240,1.220e+00,3.731e+00,4.951e+00
1684779300,1.159e+00,3.554e+00,4.713e+00
1684779360,1.097e+00,3.426e+00,4.523e+00
1684779420,1.037e+00,3.352e+00,4.389e+00
1684779480,1.009e+00,3.288e+00,4.297e+00
1684779540,9.960e-01,3.241e+00,4.237e+00
1684779600,9.790e-01,3.157e+00,4.136e+00
1684779660,9.390e-01,3.082e+00,4.022e+00
1684779720,9.210e-01,3.051e+00,3.972e+00
1684779780,9.320e-01,3.111e+00,4.042e+00
1684779840,9.310e-01,3.121e+00,4.053e+00
1684779900,9.270e-01,3.086e+00,4.013e+00
1684779960,9.130e-01,3.047e+00,3.960e+00
