nox,tz=0,v=1.5
1689335160,1.580e-01,1.280e+01,1.296e+01
1689335220,1.640e-01,1.288e+01,1.305e+01
1689335280,1.620e-01,1.289e+01,1.305e+01
1689335340,1.700e-01,1.291e+01,1.308e+01
1689335400,1.770e-01,1.294e+01,1.312e+01
1689335460,1.930e-01,1.294e+01,1.314e+01
1689335520,1.900e-01,1.299e+01,1.318e+01
1689335580,1.830e-01,1.294e+01,1.312e+01
1689335640,1.790e-01,1.276e+01,1.294e+01
1689335700,1.720e-01,1.260e+01,1.278e+01
1689335760,1.710e-01,1.243e+01,1.260e+01
1689335820,1.800e-01,1.226e+01,1.244e+01
1689335880,1.810e-01,1.209e+01,1.227e+01
1689335940,1.750e-01,1.195e+01,1.212e+01
1689336000,1.740e-01,1.174e+01,1.191e+01
1689336060,1.740e-01,1.162e+01,1.179e+01
1689336120,1.860e-01,1.163e+01,1.182e+01
1689336180,1.980e-01,1.168e+01,1.188e+01
1689336240,2.010e-01,1.181e+01,1.201e+01
1689336300,2.180e-01,1.201e+01,1.223e+01
1689336360,2.410e-01,1.224e+01,1.248e+01
1689336420,2.580e-01,1.249e+01,1.274e+01
1689336480,2.750e-01,1.276e+01,1.304e+01
1689336540,2.900e-01,1.296e+01,1.325e+01
1689336600,3.290e-01,1.320e+01,1.353e+01
1689336660,3.620e-01,1.347e+01,1.383e+01
1689336720,3.830e-01,1.370e+01,1.408e+01
1689336780,4.040e-01,1.390e+01,1.430e+01
1689336840,4.340e-01,1.407e+01,1.450e+01
1689336900,5.010e-01,1.427e+01,1.477e+01
1689336960,5.930e-01,1.452e+01,1.512e+01
1689337020,7.660e-01,1.493e+01,1.569e+01
1689337080,1.010e+00,1.552e+01,1.653e+01
1689337140,1.179e+00,1.592e+01,1.710e+01
1689337200,1.246e+00,1.599e+01,1.724e+01
1689337260,1.282e+00,1.593e+01,1.721e+01
1689337320,1.333e+00,1.585e+01,1.718e+01
1689337380,1.355e+00,1.563e+01,1.699e+01
1689337440,1.371e+00,1.537e+01,1.674e+01
1689337500,1.279e+00,1.494e+01,1.622e+01
1689337560,1.111e+00,1.431e+01,1.542e+01
1689337620,1.056e+00,1.380e+01,1.486e+01
1689337680,1.072e+00,1.363e+01,1.471e+01
1689337740,1.078e+00,1.347e+01,1.455e+01
1689337800,1.071e+00,1.326e+01,1.434e+01
1689337860,1.059e+00,1.308e+01,1.413e+01
1689337920,1.025e+00,1.290e+01,1.392e+01
1689337980,1.003e+00,1.270e+01,1.371e+01
1689338040,9.980e-01,1.259e+01,1.358e+01
1689338100,9.830e-01,1.252e+01,1.350e+01
1689338160,9.990e-01,1.242e+01,1.342e+01
1689338220,1.029e+00,1.252e+01,1.355e+01
1689338280,1.082e+00,1.266e+01,1.374e+01
1689338340,1.134e+00,1.288e+01,1.402e+01
1689338400,1.207e+00,1.304e+01,1.425e+01
1689338460,1.288e+00,1.322e+01,1.451e+01
1689338520,1.375e+00,1.344e+01,1.481e+01
1689338580,1.459e+00,1.361e+01,1.507e+01
1689338640,1.563e+00,1.373e+01,1.530e+01
1689338700,1.620e+00,1.374e+01,1.536e+01
1689338760,1.661e+00,1.370e+01,1.536e+01
1689338820,1.673e+00,1.352e+01,1.520e+01
1689338880,1.653e+00,1.335e+01,1.500e+01
1689338940,1.630e+00,1.325e+01,1.488e+01
1689339000,1.624e+00,1.313e+01,1.475e+01
1689339060,1.623e+00,1.310e+01,1.472e+01
1689339120,1.600e+00,1.310e+01,1.470e+01
1689339180,1.595e+00,1.318e+01,1.478e+01
1689339240,1.591e+00,1.325e+01,1.484e+01
1689339300,1.631e+00,1.343e+01,1.506e+01
1689339360,1.704e+00,1.361e+01,1.531e+01
1689339420,1.770e+00,1.375e+01,1.552e+01
1689339480,1.798e+00,1.385e+01,1.564e+01
1689339540,1.815e+00,1.398e+01,1.580e+01
1689339600,1.843e+00,1.409e+01,1.594e+01
1689339660,1.857e+00,1.413e+01,1.599e+01
1689339720,1.845e+00,1.412e+01,1.596e+01
1689339780,1.806e+00,1.401e+01,1.582e+01
1689339840,1.738e+00,1.384e+01,1.558e+01
1689339900,1.670e+00,1.365e+01,1.532e+01
1689339960,1.666e+00,1.353e+01,1.519e+01
1689340020,1.635e+00,1.326e+01,1.490e+01
1689340080,1.618e+00,1.305e+01,1.467e+01
1689340140,1.649e+00,1.293e+01,1.458e+01
1689340200,1.697e+00,1.288e+01,1.458e+01
1689340260,1.982e+00,1.269e+01,1.467e+01
1689340320,2.257e+00,1.268e+01,1.493e+01
1689340380,2.344e+00,1.272e+01,1.506e+01
1689340440,2.410e+00,1.276e+01,1.517e+01
1689340500,2.472e+00,1.283e+01,1.530e+01
1689340560,2.548e+00,1.287e+01,1.542e+01
1689340620,2.636e+00,1.269e+01,1.533e+01
1689340680,2.810e+00,1.253e+01,1.534e+01
1689340740,2.534e+00,1.262e+01,1.515e+01
1689340800,2.439e+00,1.246e+01,1.490e+01
1689340860,2.509e+00,1.236e+01,1.486e+01
1689340920,2.811e+00,1.253e+01,1.534e+01
1689340980,2.889e+00,1.251e+01,1.539e+01
1689341040,2.943e+00,1.244e+01,1.538e+01
1689341100,2.881e+00,1.253e+01,1.541e+01
1689341160,2.815e+00,1.252e+01,1.534e+01
1689341220,2.789e+00,1.250e+01,1.529e+01
1689341280,2.805e+00,1.248e+01,1.529e+01
1689341340,2.621e+00,1.227e+01,1.489e+01
1689341400,2.321e+00,1.174e+01,1.406e+01
1689341460,2.283e+00,1.153e+01,1.381e+01
1689341520,2.247e+00,1.140e+01,1.364e+01
1689341580,2.224e+00,1.124e+01,1.346e+01
1689341640,2.407e+00,1.139e+01,1.380e+01
1689341700,2.568e+00,1.148e+01,1.405e+01
1689341760,2.691e+00,1.159e+01,1.428e+01
1689341820,2.741e+00,1.157e+01,1.431e+01
1689341880,2.865e+00,1.166e+01,1.453e+01
1689341940,2.917e+00,1.168e+01,1.460e+01
1689342000,2.962e+00,1.169e+01,1.465e+01
1689342060,3.005e+00,1.175e+01,1.476e+01
1689342120,2.886e+00,1.160e+01,1.449e+01
1689342180,2.798e+00,1.152e+01,1.431e+01
1689342240,2.820e+00,1.152e+01,1.434e+01
1689342300,2.919e+00,1.169e+01,1.461e+01
1689342360,2.924e+00,1.177e+01,1.470e+01
1689342420,2.954e+00,1.179e+01,1.475e+01
1689342480,2.956e+00,1.174e+01,1.469e+01
1689342540,2.894e+00,1.149e+01,1.438e+01
1689342600,2.865e+00,1.124e+01,1.410e+01
1689342660,2.864e+00,1.103e+01,1.390e+01
1689342720,2.846e+00,1.074e+01,1.359e+01
1689342780,2.823e+00,1.051e+01,1.334e+01
1689342840,2.826e+00,1.024e+01,1.307e+01
1689342900,2.988e+00,1.028e+01,1.327e+01
1689342960,3.243e+00,1.039e+01,1.363e+01
1689343020,3.529e+00,1.057e+01,1.410e+01
1689343080,3.945e+00,1.078e+01,1.473e+01
1689343140,4.410e+00,1.098e+01,1.539e+01
1689343200,4.737e+00,1.106e+01,1.580e+01
1689343260,5.009e+00,1.099e+01,1.599e+01
1689343320,5.230e+00,1.088e+01,1.612e+01
1689343380,5.307e+00,1.052e+01,1.582e+01
1689343440,5.277e+00,1.011e+01,1.539e+01
1689343500,5.287e+00,9.810e+00,1.509e+01
1689343560,5.213e+00,9.560e+00,1.478e+01
1689343620,5.035e+00,9.240e+00,1.428e+01
1689343680,5.046e+00,9.110e+00,1.415e+01
1689343740,5.011e+00,9.040e+00,1.406e+01
1689343800,4.973e+00,8.990e+00,1.396e+01
1689343860,4.989e+00,8.950e+00,1.394e+01
1689343920,4.973e+00,8.930e+00,1.391e+01
1689343980,4.797e+00,8.740e+00,1.354e+01
1689344040,4.539e+00,8.360e+00,1.290e+01
1689344100,4.275e+00,8.000e+00,1.228e+01
1689344160,4.006e+00,7.650e+00,1.166e+01
1689344220,3.759e+00,7.335e+00,1.109e+01
1689344280,3.487e+00,6.998e+00,1.049e+01
1689344340,3.256e+00,6.758e+00,1.001e+01
1689344400,3.139e+00,6.580e+00,9.720e+00
1689344460,3.084e+00,6.569e+00,9.650e+00
1689344520,3.106e+00,6.652e+00,9.760e+00
1689344580,3.169e+00,6.728e+00,9.900e+00
1689344640,3.191e+00,6.754e+00,9.950e+00
1689344700,3.282e+00,6.826e+00,1.011e+01
1689344760,3.417e+00,6.961e+00,1.038e+01
1689344820,3.509e+00,7.120e+00,1.063e+01
1689344880,3.534e+00,7.204e+00,1.074e+01
1689344940,3.571e+00,7.257e+00,1.083e+01
1689345000,3.607e+00,7.336e+00,1.094e+01
1689345060,3.606e+00,7.444e+00,1.105e+01
1689345120,3.582e+00,7.575e+00,1.116e+01
1689345180,3.502e+00,7.687e+00,1.119e+01
1689345240,3.384e+00,7.767e+00,1.115e+01
1689345300,3.277e+00,7.775e+00,1.105e+01
1689345360,3.156e+00,7.726e+00,1.088e+01
1689345420,3.040e+00,7.687e+00,1.073e+01
1689345480,2.927e+00,7.650e+00,1.058e+01
1689345540,2.815e+00,7.564e+00,1.038e+01
1689345600,2.698e+00,7.480e+00,1.018e+01
1689345660,2.632e+00,7.450e+00,1.008e+01
1689345720,2.558e+00,7.390e+00,9.950e+00
1689345780,2.510e+00,7.401e+00,9.910e+00
1689345840,2.471e+00,7.503e+00,9.970e+00
1689345900,2.387e+00,7.556e+00,9.940e+00
1689345960,2.322e+00,7.608e+00,9.930e+00
1689346020,2.321e+00,7.726e+00,1.005e+01
1689346080,2.323e+00,7.814e+00,1.014e+01
1689346140,2.310e+00,7.831e+00,1.014e+01
1689346200,2.310e+00,7.838e+00,1.015e+01
1689346260,2.268e+00,7.822e+00,1.009e+01
1689346320,2.258e+00,7.769e+00,1.003e+01
1689346380,2.283e+00,7.759e+00,1.004e+01
1689346440,2.298e+00,7.788e+00,1.009e+01
1689346500,2.291e+00,7.790e+00,1.008e+01
1689346560,2.285e+00,7.781e+00,1.007e+01
1689346620,2.226e+00,7.689e+00,9.910e+00
1689346680,2.156e+00,7.571e+00,9.730e+00
1689346740,2.129e+00,7.526e+00,9.660e+00
1689346800,2.065e+00,7.496e+00,9.560e+00
1689346860,2.002e+00,7.428e+00,9.430e+00
1689346920,1.914e+00,7.348e+00,9.260e+00
1689346980,1.828e+00,7.234e+00,9.060e+00
1689347040,1.754e+00,7.164e+00,8.920e+00
1689347100,1.742e+00,7.288e+00,9.030e+00
1689347160,1.727e+00,7.398e+00,9.120e+00
1689347220,1.684e+00,7.398e+00,9.080e+00
1689347280,1.660e+00,7.447e+00,9.110e+00
1689347340,1.661e+00,7.492e+00,9.150e+00
1689347400,1.668e+00,7.587e+00,9.260e+00
1689347460,1.728e+00,7.726e+00,9.450e+00
1689347520,1.868e+00,8.030e+00,9.900e+00
1689347580,2.009e+00,8.370e+00,1.038e+01
1689347640,2.152e+00,8.720e+00,1.087e+01
1689347700,2.307e+00,9.220e+00,1.152e+01
1689347760,2.430e+00,9.520e+00,1.195e+01
1689347820,2.463e+00,9.710e+00,1.217e+01
1689347880,2.470e+00,9.740e+00,1.221e+01
1689347940,2.411e+00,9.690e+00,1.210e+01
1689348000,2.294e+00,9.520e+00,1.182e+01
1689348060,2.214e+00,9.410e+00,1.163e+01
1689348120,2.077e+00,9.120e+00,1.120e+01
1689348180,1.955e+00,8.830e+00,1.079e+01
1689348240,1.896e+00,8.770e+00,1.067e+01
1689348300,1.888e+00,8.750e+00,1.064e+01
1689348360,1.882e+00,8.720e+00,1.061e+01
1689348420,1.873e+00,8.650e+00,1.052e+01
1689348480,1.848e+00,8.520e+00,1.036e+01
1689348540,1.801e+00,8.330e+00,1.013e+01
1689348600,1.779e+00,8.250e+00,1.003e+01
1689348660,1.763e+00,8.150e+00,9.910e+00
1689348720,1.792e+00,8.180e+00,9.970e+00
1689348780,1.779e+00,8.100e+00,9.880e+00
1689348840,1.791e+00,8.130e+00,9.920e+00
1689348900,1.795e+00,8.120e+00,9.910e+00
1689348960,1.768e+00,8.000e+00,9.770e+00
1689349020,1.797e+00,7.974e+00,9.770e+00
1689349080,1.840e+00,7.999e+00,9.840e+00
1689349140,1.790e+00,7.810e+00,9.600e+00
1689349200,1.734e+00,7.585e+00,9.320e+00
1689349260,1.704e+00,7.402e+00,9.110e+00
1689349320,1.656e+00,7.218e+00,8.870e+00
1689349380,1.616e+00,7.087e+00,8.700e+00
1689349440,1.612e+00,7.071e+00,8.680e+00
1689349500,1.539e+00,6.915e+00,8.450e+00
1689349560,1.583e+00,6.909e+00,8.490e+00
1689349620,1.580e+00,6.885e+00,8.460e+00
1689349680,1.564e+00,6.799e+00,8.360e+00
1689349740,1.602e+00,6.954e+00,8.560e+00
1689349800,1.662e+00,7.079e+00,8.740e+00
1689349860,1.815e+00,7.439e+00,9.250e+00
1689349920,1.911e+00,7.837e+00,9.750e+00
1689349980,2.024e+00,8.220e+00,1.024e+01
1689350040,2.063e+00,8.510e+00,1.057e+01
1689350100,2.184e+00,8.980e+00,1.116e+01
1689350160,2.300e+00,9.350e+00,1.165e+01
1689350220,2.404e+00,9.560e+00,1.196e+01
1689350280,2.446e+00,9.780e+00,1.223e+01
1689350340,2.392e+00,9.580e+00,1.197e+01
1689350400,2.345e+00,9.260e+00,1.161e+01
1689350460,2.230e+00,8.790e+00,1.102e+01
1689350520,2.128e+00,8.230e+00,1.036e+01
1689350580,2.055e+00,7.692e+00,9.750e+00
1689350640,2.005e+00,7.285e+00,9.290e+00
1689350700,1.960e+00,6.787e+00,8.750e+00
1689350760,1.936e+00,6.390e+00,8.330e+00
1689350820,1.918e+00,6.131e+00,8.050e+00
1689350880,1.983e+00,6.157e+00,8.140e+00
1689350940,2.033e+00,6.164e+00,8.200e+00
1689351000,2.075e+00,6.216e+00,8.290e+00
1689351060,2.068e+00,6.194e+00,8.260e+00
1689351120,2.053e+00,6.225e+00,8.280e+00
1689351180,2.015e+00,6.260e+00,8.280e+00
1689351240,2.024e+00,6.319e+00,8.340e+00
1689351300,2.258e+00,1.100e+01,1.326e+01
1689351360,1.926e+00,6.184e+00,8.110e+00
1689351420,2.012e+00,6.608e+00,8.620e+00
1689351480,1.699e+00,5.765e+00,7.463e+00
1689351540,1.732e+00,5.752e+00,7.483e+00
1689351600,1.714e+00,5.782e+00,7.496e+00
1689351660,1.701e+00,5.903e+00,7.604e+00
1689351720,1.702e+00,5.825e+00,7.527e+00
1689351780,1.649e+00,5.801e+00,7.450e+00
1689351840,1.571e+00,5.720e+00,7.291e+00
1689351900,1.536e+00,5.652e+00,7.189e+00
1689351960,1.537e+00,5.478e+00,7.016e+00
1689352020,1.649e+00,5.414e+00,7.063e+00
1689352080,1.620e+00,5.295e+00,6.915e+00
1689352140,1.558e+00,5.093e+00,6.651e+00
1689352200,1.461e+00,4.960e+00,6.421e+00
1689352260,1.395e+00,4.787e+00,6.182e+00
1689352320,1.351e+00,4.661e+00,6.012e+00
1689352380,1.284e+00,4.614e+00,5.898e+00
1689352440,1.146e+00,4.636e+00,5.782e+00
1689352500,1.019e+00,4.559e+00,5.578e+00
1689352560,1.024e+00,4.549e+00,5.572e+00
1689352620,1.095e+00,4.774e+00,5.869e+00
1689352680,1.163e+00,4.896e+00,6.059e+00
1689352740,1.218e+00,4.955e+00,6.173e+00
1689352800,1.264e+00,4.992e+00,6.255e+00
1689352860,1.352e+00,5.031e+00,6.383e+00
1689352920,1.359e+00,4.933e+00,6.292e+00
1689352980,1.699e+00,8.700e+00,1.040e+01
1689353040,1.231e+00,4.588e+00,5.818e+00
1689353100,9.170e-01,3.970e+00,4.887e+00
1689353160,8.340e-01,3.859e+00,4.693e+00
1689353220,8.620e-01,3.842e+00,4.704e+00
1689353280,8.700e-01,3.839e+00,4.709e+00
1689353340,8.880e-01,3.913e+00,4.801e+00
1689353400,8.920e-01,3.901e+00,4.793e+00
1689353460,9.000e-01,3.913e+00,4.813e+00
1689353520,9.100e-01,3.941e+00,4.851e+00
1689353580,9.140e-01,3.927e+00,4.841e+00
1689353640,9.110e-01,3.916e+00,4.827e+00
1689353700,8.900e-01,3.866e+00,4.756e+00
1689353760,8.880e-01,3.871e+00,4.759e+00
1689353820,8.830e-01,3.818e+00,4.701e+00
1689353880,8.720e-01,3.844e+00,4.716e+00
1689353940,8.600e-01,3.793e+00,4.653e+00
1689354000,8.400e-01,3.824e+00,4.665e+00
1689354060,8.450e-01,3.890e+00,4.735e+00
1689354120,8.580e-01,4.028e+00,4.887e+00
1689354180,8.790e-01,4.227e+00,5.107e+00
1689354240,8.590e-01,4.218e+00,5.077e+00
1689354300,8.460e-01,4.236e+00,5.081e+00
1689354360,9.000e-01,4.342e+00,5.234e+00
1689354420,9.640e-01,4.453e+00,5.417e+00
1689354480,9.720e-01,4.466e+00,5.437e+00
1689354540,9.730e-01,4.572e+00,5.545e+00
1689354600,9.500e-01,4.513e+00,5.463e+00
1689354660,9.430e-01,4.356e+00,5.299e+00
1689354720,9.330e-01,4.314e+00,5.246e+00
1689354780,9.390e-01,4.283e+00,5.221e+00
1689354840,9.240e-01,4.456e+00,5.380e+00
1689354900,8.550e-01,4.338e+00,5.194e+00
1689354960,8.880e-01,4.142e+00,5.030e+00
1689355020,8.950e-01,4.031e+00,4.926e+00
1689355080,8.860e-01,3.975e+00,4.860e+00
1689355140,8.410e-01,3.874e+00,4.715e+00
1689355200,8.340e-01,3.804e+00,4.638e+00
1689355260,7.670e-01,3.527e+00,4.294e+00
1689355320,7.060e-01,3.138e+00,3.844e+00
1689355380,6.940e-01,3.102e+00,3.796e+00
1689355440,6.430e-01,3.151e+00,3.794e+00
1689355500,5.590e-01,2.886e+00,3.445e+00
1689355560,5.500e-01,2.758e+00,3.307e+00
1689355620,5.330e-01,2.703e+00,3.236e+00
1689355680,5.150e-01,2.644e+00,3.158e+00
1689355740,5.050e-01,2.639e+00,3.144e+00
1689355800,4.870e-01,2.626e+00,3.113e+00
1689355860,4.470e-01,2.513e+00,2.959e+00
1689355920,4.270e-01,2.413e+00,2.841e+00
1689355980,4.330e-01,2.423e+00,2.856e+00
1689356040,4.230e-01,2.389e+00,2.812e+00
1689356100,4.290e-01,2.393e+00,2.822e+00
1689356160,4.500e-01,2.477e+00,2.927e+00
1689356220,5.130e-01,2.657e+00,3.170e+00
1689356280,5.410e-01,2.865e+00,3.405e+00
1689356340,5.570e-01,2.963e+00,3.521e+00
1689356400,5.680e-01,3.002e+00,3.570e+00
1689356460,5.660e-01,3.037e+00,3.603e+00
1689356520,5.650e-01,3.098e+00,3.662e+00
1689356580,5.570e-01,3.071e+00,3.628e+00
1689356640,5.200e-01,2.981e+00,3.501e+00
1689356700,4.670e-01,2.805e+00,3.272e+00
1689356760,4.530e-01,2.621e+00,3.074e+00
1689356820,5.050e-01,2.489e+00,2.995e+00
1689356880,1.786e+00,4.642e+00,6.428e+00
1689356940,4.180e-01,2.133e+00,2.550e+00
1689357000,3.350e-01,2.080e+00,2.415e+00
1689357060,2.630e-01,1.693e+00,1.956e+00
1689357120,2.800e-01,1.776e+00,2.056e+00
1689357180,2.930e-01,1.864e+00,2.157e+00
1689357240,3.050e-01,1.919e+00,2.224e+00
1689357300,3.310e-01,1.956e+00,2.286e+00
1689357360,3.430e-01,1.982e+00,2.326e+00
1689357420,3.490e-01,2.006e+00,2.355e+00
1689357480,3.590e-01,2.047e+00,2.406e+00
1689357540,3.710e-01,2.084e+00,2.456e+00
1689357600,3.560e-01,2.011e+00,2.367e+00
1689357660,3.540e-01,1.909e+00,2.262e+00
1689357720,3.370e-01,1.855e+00,2.192e+00
1689357780,3.260e-01,1.850e+00,2.176e+00
1689357840,3.290e-01,1.864e+00,2.193e+00
1689357900,3.310e-01,1.854e+00,2.186e+00
1689357960,3.230e-01,1.780e+00,2.103e+00
1689358020,3.200e-01,1.730e+00,2.050e+00
1689358080,3.220e-01,1.714e+00,2.036e+00
1689358140,3.360e-01,1.741e+00,2.077e+00
1689358200,3.490e-01,1.744e+00,2.093e+00
1689358260,3.610e-01,1.745e+00,2.107e+00
1689358320,3.820e-01,1.836e+00,2.218e+00
1689358380,3.870e-01,1.878e+00,2.265e+00
1689358440,4.000e-01,1.904e+00,2.304e+00
1689358500,4.020e-01,1.951e+00,2.353e+00
1689358560,3.990e-01,1.984e+00,2.383e+00
1689358620,3.880e-01,1.982e+00,2.370e+00
1689358680,3.870e-01,2.039e+00,2.426e+00
1689358740,3.630e-01,2.029e+00,2.392e+00
1689358800,3.520e-01,2.005e+00,2.358e+00
1689358860,3.530e-01,2.029e+00,2.383e+00
1689358920,3.490e-01,2.077e+00,2.426e+00
1689358980,3.550e-01,2.149e+00,2.505e+00
1689359040,3.700e-01,2.265e+00,2.634e+00
1689359100,3.990e-01,2.398e+00,2.797e+00
1689359160,3.890e-01,2.386e+00,2.775e+00
1689359220,3.960e-01,2.478e+00,2.874e+00
1689359280,3.990e-01,2.470e+00,2.869e+00
1689359340,3.990e-01,2.483e+00,2.882e+00
1689359400,3.950e-01,2.493e+00,2.888e+00
1689359460,3.890e-01,2.446e+00,2.836e+00
1689359520,3.670e-01,2.358e+00,2.726e+00
1689359580,3.680e-01,2.350e+00,2.718e+00
1689359640,3.950e-01,2.468e+00,2.863e+00
1689359700,3.830e-01,2.357e+00,2.740e+00
1689359760,3.800e-01,2.382e+00,2.762e+00
1689359820,3.880e-01,2.407e+00,2.795e+00
1689359880,3.870e-01,2.414e+00,2.800e+00
1689359940,3.850e-01,2.436e+00,2.821e+00
1689360000,3.870e-01,2.514e+00,2.901e+00
1689360060,3.550e-01,2.395e+00,2.751e+00
1689360120,3.410e-01,2.281e+00,2.622e+00
1689360180,3.530e-01,2.372e+00,2.725e+00
1689360240,3.480e-01,2.343e+00,2.691e+00
1689360300,3.550e-01,2.353e+00,2.708e+00
1689360360,3.740e-01,2.430e+00,2.804e+00
1689360420,4.200e-01,2.680e+00,3.100e+00
1689360480,4.240e-01,2.659e+00,3.084e+00
1689360540,4.400e-01,2.759e+00,3.199e+00
1689360600,4.450e-01,2.718e+00,3.163e+00
1689360660,4.290e-01,2.547e+00,2.976e+00
1689360720,4.140e-01,2.487e+00,2.900e+00
1689360780,3.900e-01,2.365e+00,2.755e+00
1689360840,3.500e-01,2.171e+00,2.522e+00
1689360900,3.100e-01,1.906e+00,2.216e+00
1689360960,2.990e-01,1.803e+00,2.102e+00
1689361020,2.820e-01,1.709e+00,1.991e+00
1689361080,2.660e-01,1.750e+00,2.016e+00
1689361140,2.650e-01,1.813e+00,2.077e+00
1689361200,2.640e-01,1.858e+00,2.122e+00
1689361260,2.680e-01,1.887e+00,2.155e+00
1689361320,2.620e-01,1.858e+00,2.121e+00
1689361380,2.540e-01,1.819e+00,2.073e+00
1689361440,2.460e-01,1.785e+00,2.030e+00
1689361500,2.540e-01,1.731e+00,1.985e+00
1689361560,2.660e-01,1.690e+00,1.956e+00
1689361620,2.650e-01,1.634e+00,1.900e+00
1689361680,2.610e-01,1.574e+00,1.835e+00
1689361740,2.620e-01,1.573e+00,1.835e+00
1689361800,2.710e-01,1.551e+00,1.822e+00
1689361860,2.810e-01,1.607e+00,1.887e+00
1689361920,2.870e-01,1.644e+00,1.931e+00
1689361980,2.810e-01,1.710e+00,1.991e+00
1689362040,2.740e-01,1.718e+00,1.993e+00
1689362100,2.760e-01,1.723e+00,1.999e+00
1689362160,2.670e-01,1.716e+00,1.984e+00
1689362220,2.580e-01,1.707e+00,1.965e+00
1689362280,2.530e-01,1.713e+00,1.966e+00
1689362340,2.450e-01,1.637e+00,1.882e+00
1689362400,2.320e-01,1.603e+00,1.835e+00
1689362460,2.210e-01,1.586e+00,1.807e+00
1689362520,2.280e-01,1.587e+00,1.815e+00
1689362580,2.310e-01,1.584e+00,1.815e+00
1689362640,2.650e-01,1.647e+00,1.912e+00
1689362700,2.820e-01,1.637e+00,1.919e+00
1689362760,2.810e-01,1.647e+00,1.928e+00
1689362820,2.840e-01,1.648e+00,1.932e+00
1689362880,2.890e-01,1.600e+00,1.889e+00
1689362940,2.940e-01,1.577e+00,1.871e+00
1689363000,2.870e-01,1.597e+00,1.885e+00
1689363060,2.750e-01,1.572e+00,1.847e+00
1689363120,2.410e-01,1.475e+00,1.716e+00
1689363180,2.330e-01,1.428e+00,1.661e+00
1689363240,2.340e-01,1.379e+00,1.613e+00
1689363300,2.260e-01,1.375e+00,1.601e+00
1689363360,2.240e-01,1.375e+00,1.599e+00
1689363420,2.120e-01,1.361e+00,1.574e+00
1689363480,2.070e-01,1.304e+00,1.512e+00
1689363540,2.270e-01,1.268e+00,1.495e+00
1689363600,2.290e-01,1.275e+00,1.504e+00
1689363660,2.300e-01,1.295e+00,1.526e+00
1689363720,2.200e-01,1.321e+00,1.541e+00
1689363780,2.240e-01,1.311e+00,1.535e+00
1689363840,2.220e-01,1.284e+00,1.506e+00
1689363900,2.130e-01,1.232e+00,1.445e+00
1689363960,2.150e-01,1.213e+00,1.428e+00
1689364020,2.060e-01,1.185e+00,1.391e+00
1689364080,2.120e-01,1.116e+00,1.328e+00
1689364140,2.650e-01,1.050e+00,1.316e+00
1689364200,2.690e-01,1.024e+00,1.293e+00
1689364260,2.670e-01,1.014e+00,1.281e+00
1689364320,2.700e-01,1.034e+00,1.304e+00
1689364380,2.790e-01,1.094e+00,1.374e+00
1689364440,2.770e-01,1.157e+00,1.434e+00
1689364500,2.570e-01,1.235e+00,1.492e+00
1689364560,2.400e-01,1.308e+00,1.548e+00
1689364620,1.870e-01,1.368e+00,1.555e+00
1689364680,1.880e-01,1.393e+00,1.581e+00
1689364740,1.880e-01,1.467e+00,1.655e+00
1689364800,1.970e-01,1.506e+00,1.703e+00
1689364860,2.260e-01,1.600e+00,1.827e+00
1689364920,2.600e-01,1.694e+00,1.954e+00
1689364980,3.580e-01,1.840e+00,2.198e+00
1689365040,5.100e-01,2.297e+00,2.806e+00
1689365100,5.530e-01,2.414e+00,2.967e+00
1689365160,5.650e-01,2.451e+00,3.017e+00
1689365220,5.600e-01,2.406e+00,2.967e+00
1689365280,5.480e-01,2.360e+00,2.908e+00
1689365340,5.140e-01,2.174e+00,2.688e+00
1689365400,4.900e-01,2.098e+00,2.588e+00
1689365460,3.530e-01,1.834e+00,2.187e+00
1689365520,2.240e-01,1.450e+00,1.673e+00
1689365580,2.000e-01,1.352e+00,1.552e+00
1689365640,1.910e-01,1.365e+00,1.556e+00
1689365700,1.860e-01,1.394e+00,1.580e+00
1689365760,1.870e-01,1.414e+00,1.601e+00
1689365820,1.770e-01,1.412e+00,1.589e+00
1689365880,1.720e-01,1.407e+00,1.579e+00
1689365940,1.890e-01,1.432e+00,1.621e+00
1689366000,2.010e-01,1.474e+00,1.675e+00
1689366060,2.000e-01,1.449e+00,1.649e+00
1689366120,2.040e-01,1.374e+00,1.578e+00
1689366180,2.460e-01,1.413e+00,1.660e+00
1689366240,2.700e-01,1.481e+00,1.751e+00
1689366300,2.770e-01,1.440e+00,1.717e+00
1689366360,2.820e-01,1.398e+00,1.680e+00
1689366420,2.730e-01,1.358e+00,1.631e+00
1689366480,2.780e-01,1.371e+00,1.650e+00
1689366540,2.840e-01,1.398e+00,1.682e+00
1689366600,2.840e-01,1.444e+00,1.728e+00
1689366660,2.460e-01,1.366e+00,1.613e+00
1689366720,2.440e-01,1.388e+00,1.632e+00
1689366780,2.510e-01,1.499e+00,1.750e+00
1689366840,2.510e-01,1.586e+00,1.837e+00
1689366900,2.530e-01,1.587e+00,1.840e+00
1689366960,2.510e-01,1.537e+00,1.789e+00
1689367020,2.530e-01,1.507e+00,1.760e+00
1689367080,2.490e-01,1.475e+00,1.724e+00
1689367140,2.440e-01,1.406e+00,1.650e+00
1689367200,2.410e-01,1.327e+00,1.569e+00
1689367260,2.360e-01,1.266e+00,1.502e+00
1689367320,2.330e-01,1.168e+00,1.400e+00
